,time,lat,lon,seconds,Noise,Description
0,2019-10-09 16:12:46,"4,63763125","-74,08134413",4,0.4,"Biblioteca silenciosa, llamadas de aves"
1,2019-10-09 16:12:50,"4,63749096","-74,08119514",7,0.46020599913279625,"Oficina tranquila, lluvias moderadas"
2,2019-10-09 16:12:57,"4,63739131","-74,08118894",6,0.4954242509439325,"Oficina tranquila, lluvias moderadas"
3,2019-10-09 16:13:02,"4,6375499","-74,0810766",7,0.5204119982655925,Conversacion normal
4,2019-10-09 16:13:09,"4,63750763","-74,08123927",7,0.5397940008672037,Conversacion normal
5,2019-10-09 16:13:02,"4,6374615","-74,0810585",21,0.5556302500767287,Conversacion normal
6,2019-10-09 16:13:23,"4,63725853","-74,08109697",5,0.5690196080028513,Conversacion normal
7,2019-10-09 16:13:19,"4,6373274","-74,0809115",15,0.5806179973983887,Conversacion normal
8,2019-10-09 16:13:34,"4,63720933","-74,08122604",4,0.590848501887865,Conversacion normal
9,2019-10-09 16:13:27,"4,6371442","-74,0808959",17,0.6,Conversacion normal
10,2019-10-09 16:13:44,"4,63700694","-74,08103847",4,0.608278537031645,"Trafico Ocupado, aspirador"
11,2019-10-09 16:13:41,"4,6370996","-74,0808776",14,0.615836249209525,"Trafico Ocupado, aspirador"
12,2019-10-09 16:13:55,"4,63696676","-74,0810153",3,0.6227886704613674,"Trafico Ocupado, aspirador"
13,2019-10-09 16:13:47,"4,6369674","-74,0808183",19,0.6292256071356476,"Trafico Ocupado, aspirador"
14,2019-10-09 16:14:06,"4,6368219","-74,08105027",6,0.6352182518111362,"Trafico Ocupado, aspirador"
15,2019-10-09 16:13:57,"4,6367673","-74,0809273",20,0.640823996531185,"Trafico Ocupado, aspirador"
16,2019-10-09 16:14:17,"4,63667886","-74,08096414",3,0.6460897842756548,"Trafico Ocupado, aspirador"
17,2019-10-09 16:14:19,"4,6367491","-74,0809275",8,0.6510545010206612,"Trafico Ocupado, aspirador"
18,2019-10-09 16:14:27,"4,63654862","-74,0810057",4,0.6557507201905658,"Trafico Ocupado, aspirador"
19,2019-10-09 16:14:29,"4,6367041","-74,0809411",8,0.6602059991327962,"Trafico Ocupado, aspirador"
20,2019-10-09 16:14:37,"4,6364989","-74,08097819",4,0.6644438589467839,"Trafico Ocupado, aspirador"
21,2019-10-09 16:14:41,"4,63643763","-74,08096661",3,0.6684845361644411,"Trafico Ocupado, aspirador"
22,2019-10-09 16:14:44,"4,6366705","-74,080942",4,0.6723455672035186,"Trafico Ocupado, aspirador"
23,2019-10-09 16:14:48,"4,63637084","-74,08099478",4,0.6760422483423213,"Trafico Ocupado, aspirador"
24,2019-10-09 16:14:44,"4,6367736","-74,0809176",14,0.6795880017344075,"Trafico Ocupado, aspirador"
25,2019-10-09 16:14:58,"4,63636058","-74,08109177",6,0.6829946695941637,"Trafico Ocupado, aspirador"
26,2019-10-09 16:15:03,"4,6364734","-74,0808205",8,0.6862727528317975,"Trafico Ocupado, aspirador"
27,2019-10-09 16:15:11,"4,63602526","-74,08094764",6,0.6894316062684439,"Trafico Ocupado, aspirador"
28,2019-10-09 16:15:03,"4,6364734","-74,0808205",20,0.6924795995797912,"Trafico Ocupado, aspirador"
29,2019-10-09 16:15:23,"4,63600914","-74,08085601",4,0.6954242509439326,"Trafico Ocupado, aspirador"
30,2019-10-09 16:15:20,"4,6360936","-74,0807026",14,0.6982723387668546,"Trafico Ocupado, aspirador"
31,2019-10-09 16:15:34,"4,63585774","-74,08090344",5,0.7010299956639813,"Musica de la carga, despertadores"
32,2019-10-09 16:15:26,"4,6358538","-74,0807017",19,0.7037027879755775,"Musica de la carga, despertadores"
33,2019-10-09 16:15:45,"4,63569665","-74,08088467",3,0.706295783408451,"Musica de la carga, despertadores"
34,2019-10-09 16:15:38,"4,635856","-74,0807027",16,0.7088136088700552,"Musica de la carga, despertadores"
35,2019-10-09 16:15:54,"4,63558637","-74,08103485",3,0.7112605001534574,"Musica de la carga, despertadores"
36,2019-10-09 16:15:57,"4,63570593","-74,08088914",5,0.713640344813399,"Musica de la carga, despertadores"
37,2019-10-09 16:16:02,"4,63567055","-74,08081611",3,0.715956719323362,"Musica de la carga, despertadores"
38,2019-10-09 16:16:05,"4,63567109","-74,08077759",5,0.7182129214052998,"Musica de la carga, despertadores"
39,2019-10-09 16:16:10,"4,63570139","-74,0807724",3,0.7204119982655925,"Musica de la carga, despertadores"
40,2019-10-09 16:16:13,"4,63570672","-74,08080438",4,0.7225567713439471,"Musica de la carga, despertadores"
41,2019-10-09 16:16:17,"4,63556305","-74,08072594",3,0.7246498580795802,"Musica de la carga, despertadores"
42,2019-10-09 16:16:20,"4,6356635","-74,08079014",6,0.7266936911159172,"Musica de la carga, despertadores"
43,2019-10-09 16:16:25,"4,6356778","-74,0806751",9,0.7286905352972375,"Musica de la carga, despertadores"
44,2019-10-09 16:16:34,"4,63592683","-74,08049153",6,0.7306425027550688,"Musica de la carga, despertadores"
45,2019-10-09 16:16:40,"4,63600801","-74,08050605",3,0.7325515663363149,"Musica de la carga, despertadores"
46,2019-10-09 16:16:43,"4,635812","-74,0806398",3,0.7344195715871434,"Musica de la carga, despertadores"
47,2019-10-09 16:16:46,"4,63593699","-74,08060743",3,0.7362482474751175,"Musica de la carga, despertadores"
48,2019-10-09 16:16:48,"4,635812","-74,0806398",15,0.7380392160057028,"Musica de la carga, despertadores"
49,2019-10-09 16:17:03,"4,6358141","-74,0806405",34,0.7397940008672037,"Musica de la carga, despertadores"
50,2019-10-09 16:17:37,"4,63616124","-74,0806764",4,0.7415140352195873,"Musica de la carga, despertadores"
