,time,lat,lon,seconds,Noise,Description
0,2019-10-09 09:46:53,"4,63461145","-74,08051489",4,0.4,"Biblioteca silenciosa, llamadas de aves"
1,2019-10-09 09:46:57,"4,63466901","-74,08054614",4,0.46020599913279625,"Oficina tranquila, lluvias moderadas"
2,2019-10-09 09:47:01,"4,63465182","-74,08051943",4,0.4954242509439325,"Oficina tranquila, lluvias moderadas"
3,2019-10-09 09:47:05,"4,63458137","-74,08051934",4,0.5204119982655925,Conversacion normal
4,2019-10-09 09:47:09,"4,63470972","-74,08050805",4,0.5397940008672037,Conversacion normal
5,2019-10-09 09:47:13,"4,63468026","-74,08048798",4,0.5556302500767287,Conversacion normal
6,2019-10-09 09:47:17,"4,63458626","-74,08051535",3,0.5690196080028513,Conversacion normal
7,2019-10-09 09:47:20,"4,63462926","-74,08040057",6,0.5806179973983887,Conversacion normal
8,2019-10-09 09:47:26,"4,63469813","-74,08034267",4,0.590848501887865,Conversacion normal
9,2019-10-09 09:47:30,"4,63474068","-74,08038092",3,0.6,Conversacion normal
10,2019-10-09 09:47:33,"4,63462857","-74,08036848",4,0.608278537031645,"Trafico Ocupado, aspirador"
11,2019-10-09 09:47:37,"4,63474438","-74,08035052",4,0.615836249209525,"Trafico Ocupado, aspirador"
12,2019-10-09 09:47:41,"4,63485272","-74,08025587",5,0.6227886704613674,"Trafico Ocupado, aspirador"
13,2019-10-09 09:47:46,"4,63490143","-74,08030065",5,0.6292256071356476,"Trafico Ocupado, aspirador"
14,2019-10-09 09:47:51,"4,63495666","-74,080261",5,0.6352182518111362,"Trafico Ocupado, aspirador"
15,2019-10-09 09:47:56,"4,63491647","-74,08030455",5,0.640823996531185,"Trafico Ocupado, aspirador"
16,2019-10-09 09:48:01,"4,6349976","-74,08029601",3,0.6460897842756548,"Trafico Ocupado, aspirador"
17,2019-10-09 09:48:04,"4,63500392","-74,08022399",5,0.6510545010206612,"Trafico Ocupado, aspirador"
18,2019-10-09 09:48:09,"4,63507618","-74,08025769",4,0.6557507201905658,"Trafico Ocupado, aspirador"
19,2019-10-09 09:48:13,"4,63509483","-74,08028811",5,0.6602059991327962,"Trafico Ocupado, aspirador"
20,2019-10-09 09:48:18,"4,63517415","-74,08027881",3,0.6644438589467839,"Trafico Ocupado, aspirador"
21,2019-10-09 09:48:21,"4,63522614","-74,08021653",4,0.6684845361644411,"Trafico Ocupado, aspirador"
22,2019-10-09 09:48:25,"4,63520807","-74,08027211",4,0.6723455672035186,"Trafico Ocupado, aspirador"
23,2019-10-09 09:48:29,"4,63527772","-74,08014037",4,0.6760422483423213,"Trafico Ocupado, aspirador"
24,2019-10-09 09:48:33,"4,63538321","-74,08008747",4,0.6795880017344075,"Trafico Ocupado, aspirador"
25,2019-10-09 09:48:37,"4,63535811","-74,08015737",4,0.6829946695941637,"Trafico Ocupado, aspirador"
26,2019-10-09 09:48:41,"4,63546146","-74,08014575",4,0.6862727528317975,"Trafico Ocupado, aspirador"
27,2019-10-09 09:48:45,"4,63546459","-74,08010059",4,0.6894316062684439,"Trafico Ocupado, aspirador"
28,2019-10-09 09:48:49,"4,6355757","-74,0800476",4,0.6924795995797912,"Trafico Ocupado, aspirador"
29,2019-10-09 09:48:53,"4,63556422","-74,08017325",4,0.6954242509439326,"Trafico Ocupado, aspirador"
30,2019-10-09 09:48:57,"4,63562691","-74,08014243",3,0.6982723387668546,"Trafico Ocupado, aspirador"
31,2019-10-09 09:49:00,"4,63565134","-74,08006536",4,0.7010299956639813,"Musica de la carga, despertadores"
32,2019-10-09 09:49:04,"4,63568017","-74,0801051",3,0.7037027879755775,"Musica de la carga, despertadores"
33,2019-10-09 09:49:07,"4,63574658","-74,08012208",5,0.706295783408451,"Musica de la carga, despertadores"
34,2019-10-09 09:49:12,"4,63576382","-74,08010135",4,0.7088136088700552,"Musica de la carga, despertadores"
35,2019-10-09 09:49:16,"4,63591356","-74,0801556",4,0.7112605001534574,"Musica de la carga, despertadores"
36,2019-10-09 09:49:18,"4,6363002","-74,0803405",8,0.713640344813399,"Musica de la carga, despertadores"
37,2019-10-09 09:49:26,"4,63602039","-74,08002492",4,0.715956719323362,"Musica de la carga, despertadores"
38,2019-10-09 09:49:30,"4,63600368","-74,08025158",4,0.7182129214052998,"Musica de la carga, despertadores"
39,2019-10-09 09:49:34,"4,63602251","-74,08006926",3,0.7204119982655925,"Musica de la carga, despertadores"
40,2019-10-09 09:49:18,"4,6362299","-74,0804464",27,0.7225567713439471,"Musica de la carga, despertadores"
41,2019-10-09 09:49:45,"4,63622031","-74,08022282",4,0.7246498580795802,"Musica de la carga, despertadores"
42,2019-10-09 09:49:49,"4,63618398","-74,08011326",1,0.7266936911159172,"Musica de la carga, despertadores"
43,2019-10-09 09:49:50,"4,6363125","-74,0804513",5,0.7286905352972375,"Musica de la carga, despertadores"
44,2019-10-09 09:49:55,"4,63619816","-74,08023044",4,0.7306425027550688,"Musica de la carga, despertadores"
45,2019-10-09 09:49:59,"4,6362813","-74,08022087",1,0.7325515663363149,"Musica de la carga, despertadores"
46,2019-10-09 09:50:00,"4,6364802","-74,0801399",5,0.7344195715871434,"Musica de la carga, despertadores"
47,2019-10-09 09:50:05,"4,63639174","-74,08024487",4,0.7362482474751175,"Musica de la carga, despertadores"
48,2019-10-09 09:50:00,"4,6364998","-74,0801183",14,0.7380392160057028,"Musica de la carga, despertadores"
49,2019-10-09 09:50:14,"4,63646258","-74,08020326",4,0.7397940008672037,"Musica de la carga, despertadores"
50,2019-10-09 09:50:10,"4,6365014","-74,0800745",14,0.7415140352195873,"Musica de la carga, despertadores"
51,2019-10-09 09:50:24,"4,63656994","-74,08020188",4,0.7432006687269598,"Musica de la carga, despertadores"
52,2019-10-09 09:50:28,"4,63662067","-74,0803021",1,0.7448551739201578,"Musica de la carga, despertadores"
53,2019-10-09 09:50:29,"4,6367561","-74,0804498",5,0.7464787519645937,"Musica de la carga, despertadores"
54,2019-10-09 09:50:34,"4,63664011","-74,08035411",3,0.7480725378988486,"Musica de la carga, despertadores"
55,2019-10-09 09:50:37,"4,63671443","-74,08035147",2,0.7496376054012401,"Musica de la carga, despertadores"
56,2019-10-09 09:50:39,"4,6367544","-74,0804476",3,0.7511749711344982,"Musica de la carga, despertadores"
57,2019-10-09 09:50:42,"4,63674932","-74,08039153",3,0.7526855987125874,"Musica de la carga, despertadores"
58,2019-10-09 09:50:39,"4,6367593","-74,0804522",13,0.7541704023284288,"Musica de la carga, despertadores"
59,2019-10-09 09:50:52,"4,63692656","-74,08031426",3,0.7556302500767288,"Musica de la carga, despertadores"
60,2019-10-09 09:50:47,"4,6368014","-74,0805081",15,0.7570659670021533,"Musica de la carga, despertadores"
61,2019-10-09 09:51:02,"4,63696348","-74,08037126",4,0.7584783378996508,"Musica de la carga, despertadores"
62,2019-10-09 09:50:57,"4,6370192","-74,0806098",15,0.7598681098907163,"Musica de la carga, despertadores"
63,2019-10-09 09:51:12,"4,63709959","-74,08039979",4,0.7612359947967774,"Musica de la carga, despertadores"
64,2019-10-09 09:51:16,"4,63709052","-74,08044005",1,0.762582671328571,"Musica de la carga, despertadores"
65,2019-10-09 09:51:17,"4,6370086","-74,0806156",4,0.7639087871083737,"Musica de la carga, despertadores"
66,2019-10-09 09:51:21,"4,63717047","-74,080525",4,0.7652149605401652,"Musica de la carga, despertadores"
67,2019-10-09 09:51:25,"4,63722696","-74,08048721",1,0.7665017825412472,"Musica de la carga, despertadores"
68,2019-10-09 09:51:26,"4,637072","-74,0804296",5,0.7677698181474512,"Musica de la carga, despertadores"
69,2019-10-09 09:51:31,"4,63727087","-74,08040273",5,0.7690196080028514,"Musica de la carga, despertadores"
70,2019-10-09 09:51:26,"4,637072","-74,0804296",16,0.7702516697438151,"Musica de la carga, despertadores"
71,2019-10-09 09:51:42,"4,63735817","-74,08048931",4,0.7714664992862537,"Musica de la carga, despertadores"
72,2019-10-09 09:51:37,"4,6372913","-74,08058",15,0.7726645720240911,"Musica de la carga, despertadores"
73,2019-10-09 09:51:52,"4,63747438","-74,08056182",3,0.7738463439461952,"Musica de la carga, despertadores"
74,2019-10-09 09:51:47,"4,6373835","-74,0805652",13,0.7750122526783401,"Musica de la carga, despertadores"
75,2019-10-09 09:52:00,"4,63755844","-74,08056996",5,0.7761627184561581,"Musica de la carga, despertadores"
76,2019-10-09 09:51:57,"4,6373901","-74,0806041",0,0.7772981450344963,"Musica de la carga, despertadores"
77,2019-10-09 09:51:57,"4,6373901","-74,0806041",17,0.778418920538096,"Musica de la carga, despertadores"
78,2019-10-09 09:52:14,"4,63774088","-74,08065307",4,0.7795254182580882,"Musica de la carga, despertadores"
79,2019-10-09 09:52:18,"4,63775403","-74,08073693",1,0.7806179973983888,"Musica de la carga, despertadores"
80,2019-10-09 09:52:19,"4,6375737","-74,0806569",5,0.7816970037757299,"Musica de la carga, despertadores"
