,time,lat,lon,seconds,Noise,Description
0,2019-10-22 13:46:23,4.636881666666667,-74.08241833333334,268,0.4,"Biblioteca silenciosa, llamadas de aves"
1,2019-10-22 13:50:51,4.6371682,-74.0825203,32,0.46020599913279625,"Oficina tranquila, lluvias moderadas"
2,2019-10-22 13:51:23,4.637071700000001,-74.08237240000001,35,0.4954242509439325,"Oficina tranquila, lluvias moderadas"
3,2019-10-22 13:48:37,4.6370933333333335,-74.08246666666669,268,0.5204119982655925,Conversacion normal
4,2019-10-22 13:53:05,4.6373553,-74.0825699,32,0.5397940008672037,Conversacion normal
5,2019-10-22 13:53:37,4.6372942,-74.08280359999999,31,0.5556302500767287,Conversacion normal
6,2019-10-22 13:54:08,4.637295,-74.0827934,33,0.5690196080028513,Conversacion normal
7,2019-10-22 13:54:41,4.6372915,-74.0828224,32,0.5806179973983887,Conversacion normal
8,2019-10-22 13:55:13,4.6372916,-74.08280620000001,32,0.590848501887865,Conversacion normal
9,2019-10-22 13:55:45,4.637271299999999,-74.08283979999999,32,0.6,Conversacion normal
10,2019-10-22 13:56:17,4.6372754,-74.0828321,32,0.608278537031645,"Trafico Ocupado, aspirador"
11,2019-10-22 13:56:49,4.6372731,-74.0828177,32,0.615836249209525,"Trafico Ocupado, aspirador"
12,2019-10-22 13:57:21,4.6372900999999995,-74.0828252,38,0.6227886704613674,"Trafico Ocupado, aspirador"
13,2019-10-22 13:57:59,4.637272900000001,-74.082767,34,0.6292256071356476,"Trafico Ocupado, aspirador"
14,2019-10-22 13:55:16,4.637648333333333,-74.08215333333331,263,0.6352182518111362,"Trafico Ocupado, aspirador"
15,2019-10-22 13:56:20,4.637813333333334,-74.08190666666665,269,0.640823996531185,"Trafico Ocupado, aspirador"
